latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
15.0625,20.0625,-49.9375,-44.9375,2020-03-06,des,-0.0001249,0.00015199999999999998,d7934f80ce0e723aa2b4511edc059aca
15.0625,20.0625,-49.9375,-44.9375,2020-03-09,des,-8.46e-05,8.099999999999999e-05,fba7d38f7fcbcc0b0266e98acb5ccda2
15.0625,20.0625,-49.9375,-44.9375,2020-03-11,des,-0.000173,0.00022239999999999998,fef1982f136ee3a501a8788ccbf95e6f
15.0625,20.0625,-49.9375,-44.9375,2020-03-14,des,-9.14e-05,0.00010889999999999999,abee48fc3171c77b3ab9bf9c4f7ee9a1
15.0625,20.0625,-49.9375,-44.9375,2020-03-21,des,-0.00010439999999999999,0.0001951,8a70094911768f6cbe3808ebf4287f9e
15.0625,20.0625,-49.9375,-44.9375,2020-03-30,des,-0.0002014,0.00023229999999999998,f52b95ea6c7b46afc105992926d4f042
15.0625,20.0625,-49.9375,-44.9375,2020-04-04,des,-0.00017649999999999998,0.00015209999999999998,316a9d4ff83ed19ba47717ad35df586b
15.0625,20.0625,-49.9375,-44.9375,2020-04-09,des,-0.0001468,0.0002053,3484ddacae7c6c9f0db9faa6e0c53ba5
15.0625,20.0625,-49.9375,-44.9375,2020-04-12,des,-9.559999999999999e-05,8.08e-05,5581fff180e8dbb900f53aa66129f9a3
15.0625,20.0625,-49.9375,-44.9375,2020-04-19,des,-0.00024209999999999998,0.0001481,e70fca534f55453d0d1c5883a37030a8
15.0625,20.0625,-49.9375,-44.9375,2020-04-26,des,-9.96e-05,0.0001382,d5a549c3c3100e10dd9334c340d6ee03
15.0625,20.0625,-49.9375,-44.9375,2020-04-28,des,-9.7e-05,0.0001518,f19cb4f0870103f0b704ff02338f605a
15.0625,20.0625,-49.9375,-44.9375,2020-05-03,des,-0.0001058,8.879999999999999e-05,ae871140197f724acdee1282676dc5ad
